,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
28,1597726666272669697,1597585938863226880,2022-11-29 23:58:16 W. Europe Standard Time,2022-11-29,23:58:16,100,585697598,6renz,Miami Bice,,"@SecolodItalia1 ""incontro positivo con #Meloni, premier preparato"" #Calenda direbbe ""tiro mediocre, ma vabbè..."" a chi gli lancia il salvagente 🛟 quando affoga #spocchia #Azione",it,[],[],[],0,1,1,"['meloni', 'calenda', 'spocchia', 'azione']",[],https://twitter.com/6RENZ/status/1597726666272669697,False,,0,,,,,,,,"[{'screen_name': 'SecolodItalia1', 'name': ""Secolo d'Italia"", 'id': '1397757626'}]",,,,
29,1597725560259899392,1597273457821351936,2022-11-29 23:53:52 W. Europe Standard Time,2022-11-29,23:53:52,100,379000378,alex65dra,alessandra,,@CarloCalenda @chiccotesta @Kwisatz217 @Azione_it @ItaliaViva Strano  ... calenda che firma a vanvera e poi ci ripensa  https://t.co/DOnEWKvp1S,it,[],[],['https://pbs.twimg.com/tweet_video_thumb/FixC7OUXEAUZchF.jpg'],0,0,1,[],[],https://twitter.com/alex65dra/status/1597725560259899392,False,,1,https://pbs.twimg.com/tweet_video_thumb/FixC7OUXEAUZchF.jpg,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'chiccotesta', 'name': 'chicco testa', 'id': '38139984'}, {'screen_name': 'Kwisatz217', 'name': 'Kwisatz Haderach', 'id': '1177679863920173057'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
30,1597724578343976964,1597607572680626176,2022-11-29 23:49:58 W. Europe Standard Time,2022-11-29,23:49:58,100,244867902,gabriellasola,Gabriella Sola,,"@enodep1963 @MatteoRichetti @CarloCalenda @Azione_it @ItaliaViva Conte non l’ha lasciata, dopo averlo annunciato. Come mai non se ne parla?",it,[],[],[],0,0,0,[],[],https://twitter.com/gabriellasola/status/1597724578343976964,False,,0,,,,,,,,"[{'screen_name': 'enodep1963', 'name': 'Marco', 'id': '606117481'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
31,1597724343324545026,1597273457821351936,2022-11-29 23:49:02 W. Europe Standard Time,2022-11-29,23:49:02,100,1638619380,manuel_mandel,Manuel Mandellari,,"@CarloCalenda @chiccotesta @Kwisatz217 @Azione_it @ItaliaViva Hai firmato una stroncata che parla in modo terroristico dei bio reato, ma non sapevi manco cosa fosse un bio reattore 🤣 se ti dico coltura cellulare sei ancora spaventato da questa tecnologia misteriosa 😅",it,[],[],[],0,0,0,[],[],https://twitter.com/Manuel_Mandel/status/1597724343324545026,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'chiccotesta', 'name': 'chicco testa', 'id': '38139984'}, {'screen_name': 'Kwisatz217', 'name': 'Kwisatz Haderach', 'id': '1177679863920173057'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
32,1597723997684523008,1597723997684523008,2022-11-29 23:47:39 W. Europe Standard Time,2022-11-29,23:47:39,100,1170061687,_amazziotti,Andrea Mazziotti,,Caro @aleCattaneo79 rilassatevi dai che nessuno vi vuole sostituire in maggioranza. Noi ci limitiamo a portare al governo idee e proposte serie e ben strutturate. E lì di vostro non c’è nulla da sostituire… @Azione_it @CarloCalenda  https://t.co/mgi2RO7my5,it,"[{'screen_name': 'alecattaneo79', 'name': 'alessandro cattaneo', 'id': '411432358'}, {'screen_name': 'azione_it', 'name': 'azione', 'id': '1001344387102728194'}, {'screen_name': 'carlocalenda', 'name': 'carlo calenda', 'id': '2416067982'}]",[],['https://pbs.twimg.com/media/FixBgZpWAAACmRv.jpg'],2,7,48,[],[],https://twitter.com/_AMazziotti/status/1597723997684523008,False,,1,https://pbs.twimg.com/media/FixBgZpWAAACmRv.jpg,,,,,,,[],,,,
33,1597723831371702276,1597723831371702272,2022-11-29 23:47:00 W. Europe Standard Time,2022-11-29,23:47:00,100,858839134303121408,spaziowrestling,Spazio Wrestling,,WWE: Importante Superstar di Raw ritorna in azione dopo oltre due mesi #RAW #WWE  https://t.co/O2lE8IaeUZ,it,[],['https://spaziowrestling.it/wwe-importante-superstar-di-raw-ritorna-in-azione-dopo-oltre-due-mesi/'],[],0,0,1,"['raw', 'wwe']",[],https://twitter.com/SpazioWrestling/status/1597723831371702276,False,,0,,,,,,,,[],,,,
34,1597723802213011458,1597723802213011456,2022-11-29 23:46:53 W. Europe Standard Time,2022-11-29,23:46:53,100,43314632,trendonline,Trend Online,,"Carlo #Calenda ha incontrato Giorgia #Meloni. Tema del confronto le proposte del #Terzo #Polo sulla #Manovra. #Calenda: ""Incontro positivo"". Frecciate tra il leader di #Azione e #Forza Italia e #Pd. Scopri tutto nell'articolo.  #governomeloni   https://t.co/RregzdTPUX",it,[],['https://www.trend-online.com/politica-attualita/calenda-meloni-incontro-partito-democratico-forza-italia-attaccano-leader-azione/'],[],0,0,0,"['calenda', 'meloni', 'terzo', 'polo', 'manovra', 'calenda', 'azione', 'forza', 'pd', 'governomeloni']",[],https://twitter.com/TrendOnline/status/1597723802213011458,False,,0,,,,,,,,[],,,,
35,1597723182143664128,1597694410913112064,2022-11-29 23:44:25 W. Europe Standard Time,2022-11-29,23:44:25,100,1425892001191505926,rdistrib,randomly_distrib,,@GiovaQuez Trio M5S-Report-Fatto in azione!,it,[],[],[],0,0,0,[],[],https://twitter.com/RDistrib/status/1597723182143664128,False,,0,,,,,,,,"[{'screen_name': 'GiovaQuez', 'name': 'Giovanni Rodriquez', 'id': '1216857073'}]",,,,
36,1597722770951241728,1597714463117168640,2022-11-29 23:42:47 W. Europe Standard Time,2022-11-29,23:42:47,100,1530626644238651397,justurbojr,gregre | 7th ♡,,"@edosenzaemoji @turbojr_ @potatoestom potresti usare parole migliori per dirlo, e non ho comunque commentato la tua opinione, ma l’atteggiamento che avete voi, come altra gente ora non ne ho idea, di mostrarvi strafottenti verso di lui quando c’è gente che commenta ogni sua azione mi sembra contraddittoria",it,[],[],[],1,0,0,[],[],https://twitter.com/justurbojr/status/1597722770951241728,False,,0,,,,,,,,"[{'screen_name': 'edosenzaemoji', 'name': 'edoardo', 'id': '1447138618745688064'}, {'screen_name': 'turbojr_', 'name': 'Christian Stefanelli', 'id': '1433413756424527873'}, {'screen_name': 'potatoestom', 'name': 'tom🦦 || carmenrussoturchi', 'id': '1008745249374646272'}]",,,,
37,1597721915485204480,1597273457821351936,2022-11-29 23:39:23 W. Europe Standard Time,2022-11-29,23:39:23,100,14849399,dracoroboter,dracoroboter,,"@CarloCalenda @Kwisatz217 @Azione_it @ItaliaViva Carlo, perdonami, chiedi a qualcuno che capisce di scienza come si fa a dimostrare che una cosa non fa male nessun caso? (Spoiler: non si può)",it,[],[],[],0,0,6,[],[],https://twitter.com/dracoroboter/status/1597721915485204480,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Kwisatz217', 'name': 'Kwisatz Haderach', 'id': '1177679863920173057'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
38,1597721557841117184,1597668643483316224,2022-11-29 23:37:58 W. Europe Standard Time,2022-11-29,23:37:58,100,1512186703120850946,mt_130902,Matteo,,"@CarloCalenda @pdnetwork In un altro paese magari…finche così non è l’unico voto sensato è quello per Azione-ItaliaViva, sia per chi si sente più vicino ai popolari che per chi si sente più vicino ai socialdemocratici",it,[],[],[],0,0,0,[],[],https://twitter.com/mt_130902/status/1597721557841117184,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'pdnetwork', 'name': 'Partito Democratico 🇮🇹 🇪🇺', 'id': '13294452'}]",,,,
39,1597721391314489346,1597721391314489344,2022-11-29 23:37:18 W. Europe Standard Time,2022-11-29,23:37:18,100,3435148533,marcofinizio74,Marco74,,Volevo prendere la tessera di Azione ma nel trambusto mi sono iscritto al club delle massaie salentine!🤭,it,[],[],[],2,0,4,[],[],https://twitter.com/MarcoFinizio74/status/1597721391314489346,False,https://twitter.com/CarloCalenda/status/1597629765648879616,0,,,,,,,,[],,,,
40,1597721380350750723,1597634166740615168,2022-11-29 23:37:15 W. Europe Standard Time,2022-11-29,23:37:15,100,1587765882838712321,loziovale71,Valerio Cattaneo,,"@CarloCalenda All'epoca non contavate niente in Parlamento. C'erano due parlamentari di Azione, ovviamente votati in altri partiti, che si sbracciavano per farsi notare, ma contavano come il due di picche nel salto in alto.",it,[],[],[],0,0,0,[],[],https://twitter.com/loziovale71/status/1597721380350750723,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}]",,,,
41,1597720868930871296,1597720868930871296,2022-11-29 23:35:14 W. Europe Standard Time,2022-11-29,23:35:14,100,773567966,sarcasmasweapon,A R I A N S I-/ A,,io che mi devo tenere ferma dall’incazzarmi con me stessa per le pare immense e gli autosabotaggi che sto mettendo in azione da giorni  https://t.co/gziKHywimU,it,[],[],['https://pbs.twimg.com/media/Fiw-qQEXkAMa8Ax.jpg'],0,2,18,[],[],https://twitter.com/SARCASMASWEAPON/status/1597720868930871296,False,,1,https://pbs.twimg.com/media/Fiw-qQEXkAMa8Ax.jpg,,,,,,,[],,,,
42,1597720819995926529,1597273457821351936,2022-11-29 23:35:02 W. Europe Standard Time,2022-11-29,23:35:02,100,14849399,dracoroboter,dracoroboter,,@NukeSavesLives @CarloCalenda @Kwisatz217 @Azione_it @ItaliaViva Magari proviamo.con un altro tono comunque concordo.,it,[],[],[],1,0,1,[],[],https://twitter.com/dracoroboter/status/1597720819995926529,False,,0,,,,,,,,"[{'screen_name': 'NukeSavesLives', 'name': 'Dark Yimby ⚛️', 'id': '981893376680357890'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Kwisatz217', 'name': 'Kwisatz Haderach', 'id': '1177679863920173057'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
44,1597719867201056768,1597525977751769088,2022-11-29 23:31:15 W. Europe Standard Time,2022-11-29,23:31:15,100,17707845,mumorini,MARIO UMBERTO MORINI,,"@danielhazan @Azione_it @MatteoRichetti @mara_carfagna Insisto: questo non sa alcuna cosa di Cristianesimo.  Leggere il Vangelo secondo Matteo (al secolo Levi) Mt. 5, 17-18. Bastano le Sue Parole.",it,[],[],[],0,0,0,[],[],https://twitter.com/mumorini/status/1597719867201056768,False,,0,,,,,,,,"[{'screen_name': 'danielhazan', 'name': 'Daniel Hazan 🐉', 'id': '49318571'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}]",,,,
46,1597716885365481472,1597607572680626176,2022-11-29 23:19:24 W. Europe Standard Time,2022-11-29,23:19:24,100,1006254566478876677,enricob03,EnricoB03,,"@MatteoRichetti @CarloCalenda @Azione_it @ItaliaViva Per capire.. Poniamo che sulla manovra sia posta la fiducia e la legge di bilancio conterrà di fatto quanto approvato dal CdM, confermandone la linea politica. Se ci saranno alcune delle vostre proposte (diciamo un paio), che farete? Voterete contro o a favore? O vi asterrete?",it,[],[],[],0,0,0,[],[],https://twitter.com/EnricoB03/status/1597716885365481472,False,,0,,,,,,,,"[{'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
47,1597716294497095681,1597716294497095680,2022-11-29 23:17:03 W. Europe Standard Time,2022-11-29,23:17:03,100,1967702240,stefano_cesa,Stefano Cesa,,BORGO VALBELLUNA: contributi alle scuole / Vallata - Zumellese / Homepage - L'Azione  https://t.co/3go7BQITRU,it,[],['https://shar.es/afjEbT'],[],1,0,0,[],[],https://twitter.com/Stefano_Cesa/status/1597716294497095681,False,,0,,,,,,,,[],,,,
48,1597716270564388864,1597604039340208128,2022-11-29 23:16:57 W. Europe Standard Time,2022-11-29,23:16:57,100,148918278,francescorende,francesco rende,,"@Richvard @JulianCarax84 Non sono amico...ma domanda interessante. Il primo violino è fondamentale. In fondo in ogni orchestra vi è un primo violino, il salva orchestra, che conduce tutti nell'esecuzione del brano (azione in partita). In fondo in una squadra serve organizzazione ed un leader che la guidi",it,[],[],[],1,0,0,[],[],https://twitter.com/francescorende/status/1597716270564388864,False,,0,,,,,,,,"[{'screen_name': 'Richvard', 'name': 'Riccardo', 'id': '746108397653753856'}, {'screen_name': 'JulianCarax84', 'name': 'Davide Torelli', 'id': '384841312'}]",,,,
49,1597716216193331200,1597626082815246336,2022-11-29 23:16:44 W. Europe Standard Time,2022-11-29,23:16:44,100,701358643,markreedrossi,Markese 🇪🇺🏳️‍🌈🏴‍☠️,,"@CarloCalenda ...cioè appoggiando il governo. Peccato che ""tecnicamente"" questa non si chiama opposizione. Forza Azione",it,[],[],[],0,0,0,[],[],https://twitter.com/MarkReedRossi/status/1597716216193331200,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}]",,,,
50,1597716204403445760,1597273457821351936,2022-11-29 23:16:41 W. Europe Standard Time,2022-11-29,23:16:41,100,1507469111395328003,stefromua,Ste,,@CarloCalenda @Azione_it @ItaliaViva Grazie per il supporto 🙏🇺🇦🙏,it,[],[],[],0,0,0,[],[],https://twitter.com/StefromUA/status/1597716204403445760,False,,0,,,,,,,,"[{'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
51,1597715821211848704,1597655196695662592,2022-11-29 23:15:10 W. Europe Standard Time,2022-11-29,23:15:10,100,429950215,dany_mcclane68,Daniele Rainoldi,,"@Morenozagor Ho citato lui perchè vorrei vedere lo Zagor di Ambu così massiccio e agile, come un supereroe americano, alle prese con qualcuno della sua taglia in una serie di scazzottate pesanti.  Sarebbe un tripudio d'azione😀",it,[],[],[],0,1,1,[],[],https://twitter.com/Dany_McClane68/status/1597715821211848704,False,,0,,,,,,,,"[{'screen_name': 'Morenozagor', 'name': 'Moreno Burattini', 'id': '619017919'}]",,,,
52,1597714800066596864,1597273457821351936,2022-11-29 23:11:07 W. Europe Standard Time,2022-11-29,23:11:07,100,3292071862,nicola_ceriani,Nicola Ceriani,,"@chiccotesta @CarloCalenda @Kwisatz217 @Azione_it @ItaliaViva Sbagliato, ci sono normative anche per l'abbigliamento",it,[],[],[],0,0,0,[],[],https://twitter.com/nicola_ceriani/status/1597714800066596864,False,,0,,,,,,,,"[{'screen_name': 'chiccotesta', 'name': 'chicco testa', 'id': '38139984'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Kwisatz217', 'name': 'Kwisatz Haderach', 'id': '1177679863920173057'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}]",,,,
53,1597713963478790144,1597713963478790144,2022-11-29 23:07:47 W. Europe Standard Time,2022-11-29,23:07:47,100,283771002,rcontratto,roberta contratto,,Non riesce proprio a resistere....#Bide' in azione,it,[],[],[],0,0,0,['bide'],[],https://twitter.com/rcontratto/status/1597713963478790144,False,https://twitter.com/QualityTweets78/status/1597153675037708288,0,,,,,,,,[],,,,
54,1597713632464248833,1597607572680626176,2022-11-29 23:06:28 W. Europe Standard Time,2022-11-29,23:06:28,100,1488858207116316680,melchioz29,29,,@danielhazan @MatteoRichetti @CarloCalenda @Azione_it @ItaliaViva @mara_carfagna Ma poi che foto...,it,[],[],[],0,0,0,[],[],https://twitter.com/Melchioz29/status/1597713632464248833,False,,0,,,,,,,,"[{'screen_name': 'danielhazan', 'name': 'Daniel Hazan 🐉', 'id': '49318571'}, {'screen_name': 'MatteoRichetti', 'name': 'Matteo Richetti', 'id': '395183088'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'ItaliaViva', 'name': 'Italia Viva', 'id': '1059361525109010433'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}]",,,,
55,1597713387773100032,1597666548654559232,2022-11-29 23:05:30 W. Europe Standard Time,2022-11-29,23:05:30,100,867013957860642817,detectivesacher,rob🧪🌌,,"@relppda realtà mi piacque proprio perché anche se c'è quel minimo di lotta con il marlin, alla fine non accade niente. È tutto un fluire di pensieri-azione ed è un quadro commovente e vivo della solitudine e condizione umana reso con semplicità e immediatezza che mi colpirono. Ma -",it,[],[],[],1,0,1,[],[],https://twitter.com/detectivesacher/status/1597713387773100032,False,,0,,,,,,,,"[{'screen_name': 'relppda', 'name': '🌤️', 'id': '1588108489116844033'}]",,,,
56,1597712738234818561,1597616448570290176,2022-11-29 23:02:55 W. Europe Standard Time,2022-11-29,23:02:55,100,3063667949,rospa195,Rospa,,@gspazianitesta @Confedilizia_ Iniziata azione legale sfratto inquilino moroso da 6 mesi. Proprietario dovrebbe avere più tutela,it,[],[],[],0,1,1,[],[],https://twitter.com/rospa195/status/1597712738234818561,False,,0,,,,,,,,"[{'screen_name': 'gspazianitesta', 'name': 'Giorgio Spaziani Testa', 'id': '877230271652823040'}, {'screen_name': 'Confedilizia_', 'name': 'Confedilizia', 'id': '1128345789212844034'}]",,,,
57,1597712215431614464,1597508759823478784,2022-11-29 23:00:50 W. Europe Standard Time,2022-11-29,23:00:50,100,1571044039,beren117,Luigi Conti,,"@Moonlightshad1 Il fatto che Saviano non capisca che ha fatto una azione spregevole che lo rende assolutamente inabile a parlare ad altri di ""linguaggio di odio"" dice tutto sul suo livello morale e intellettuale Poi sui reati decidano i giudici",it,[],[],[],0,1,2,[],[],https://twitter.com/beren117/status/1597712215431614464,False,,0,,,,,,,,"[{'screen_name': 'Moonlightshad1', 'name': 'Cristina Correani', 'id': '432516884'}]",,,,
58,1597711876477313024,1597711876477313024,2022-11-29 22:59:30 W. Europe Standard Time,2022-11-29,22:59:30,100,931884385,ciccio_armone,Francesco Armone,,"Al #Ministero Università e Ricerca per insediamento #CNSU con eletti di @AzioneUni.   Al centro della nostra azione politica esigenze, tutela e futuro di #studenti, #dottorandi e #specializzandi di tutta Italia.  Buon lavoro, in bocca al lupo 💙 #CNSU #AzioneUniversitaria  https://t.co/B42JwakGAb",it,"[{'screen_name': 'azioneuni', 'name': 'azioneuniversitaria', 'id': '253122515'}]",[],['https://pbs.twimg.com/media/Fiw2eplWYAA1pMI.jpg'],0,0,5,"['ministero', 'cnsu', 'studenti', 'dottorandi', 'specializzandi', 'cnsu', 'azioneuniversitaria']",[],https://twitter.com/ciccio_armone/status/1597711876477313024,False,,1,https://pbs.twimg.com/media/Fiw2eplWYAA1pMI.jpg,,,,,,,[],,,,
59,1597711637280358401,1597710115452461056,2022-11-29 22:58:33 W. Europe Standard Time,2022-11-29,22:58:33,100,1374380722551590920,sonia28620930,Sonia,,@fuoridalcorotv @MarcoGaiazzi @pdnetwork @Mov5Stelle @Azione_it @forza_italia @FratellidItalia @ItaliaViva @LegaSalvini @emmabonino e tutto il carrozzone ma non ve vergognate? Speriamo che oggi VERAMENTE il nuovo #governo getti le basi per questo ponte.,it,"[{'screen_name': 'mov5stelle', 'name': 'movimento 5 stelle', 'id': '289400495'}, {'screen_name': 'azione_it', 'name': 'azione', 'id': '1001344387102728194'}, {'screen_name': 'forza_italia', 'name': 'forza italia', 'id': '147543162'}, {'screen_name': 'fratelliditalia', 'name': ""fratelli d'italia 🇮🇹"", 'id': '1024976264'}, {'screen_name': 'italiaviva', 'name': 'italia viva', 'id': '1059361525109010433'}, {'screen_name': 'legasalvini', 'name': 'lega - salvini premier', 'id': '13514762'}, {'screen_name': 'emmabonino', 'name': 'emma bonino', 'id': '107505580'}]",[],[],0,0,1,['governo'],[],https://twitter.com/Sonia28620930/status/1597711637280358401,False,,0,,,,,,,,"[{'screen_name': 'fuoridalcorotv', 'name': 'Fuori dal coro', 'id': '1043108743112806400'}, {'screen_name': 'MarcoGaiazzi', 'name': 'Marco Gaiazzi', 'id': '1134404218201300992'}]",,,,
0,1598103611678285824,1598103611678285824,2022-12-01 00:56:07 W. Europe Standard Time,2022-12-01,00:56:07,100,1484555940456189955,anita_a_76,ꋬꋊ꒐꓄ꋬ ✿◕ ‿ ◕✿,,"🤣🤣🤣🤣🤣 praticamente come quando Elenoir ha fatto quell'azione schifosa verso Nikita e Antonino ha riso.......ha riso lui e gli altri 40, c'è chi aggiunge e c'è chi toglie 🤦‍♀️ #gfvip",it,[],[],[],0,0,1,['gfvip'],[],https://twitter.com/anita_a_76/status/1598103611678285824,False,https://twitter.com/Gieffevip10/status/1597878813383593986,0,,,,,,,,[],,,,
1,1598102304900911105,1597918588144209920,2022-12-01 00:50:55 W. Europe Standard Time,2022-12-01,00:50:55,100,379149864,gigimariani,gigi mariani,,"@CarrettaNiccolo @Azione_it @CarloCalenda ""Siamo diversi, ma questo lo sapevamo già"" (cit).  Ringraziamo il buon Dio per questo.  Grazie Niccolò per questa importante battaglia.  Avanti così.",it,[],[],[],0,0,0,[],[],https://twitter.com/GigiMariani/status/1598102304900911105,False,,0,,,,,,,,"[{'screen_name': 'CarrettaNiccolo', 'name': 'Niccolò Carretta', 'id': '2434259124'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}, {'screen_name': 'CarloCalenda', 'name': 'Carlo Calenda', 'id': '2416067982'}]",,,,
2,1598102205286219781,1597945167784579072,2022-12-01 00:50:31 W. Europe Standard Time,2022-12-01,00:50:31,100,105285187,biasioloely,Elisabetta Biasiolo,,"@HoaraBorselli Imprenditore, con titolo di studio che non va oltre la terza media, militante di Forza Italia. Se gestisce la sua impresa con lo stesso spirito di azione e la stessa capacità di problem solving da sindaco, c'è da chiedersi grazie a che appoggi non sia ancora fallito.",it,[],[],[],0,0,0,[],[],https://twitter.com/biasioloely/status/1598102205286219781,False,,0,,,,,,,,"[{'screen_name': 'HoaraBorselli', 'name': 'Hoara Borselli official', 'id': '1272821807658172418'}]",,,,
3,1598099247404310528,1598022775104757760,2022-12-01 00:38:46 W. Europe Standard Time,2022-12-01,00:38:46,100,1913668014,davegiramondo,Dave🇺🇦,,@analiticamente1 @SergioPerotta Non mi sembra ci siano le condizioni ambientali per un’azione incisiva da parte di UKR.,it,[],[],[],0,0,0,[],[],https://twitter.com/davegiramondo/status/1598099247404310528,False,,0,,,,,,,,"[{'screen_name': 'analiticamente1', 'name': 'analiticamente', 'id': '1497561735577972738'}, {'screen_name': 'SergioPerotta', 'name': 'Sergio Perotta🇺🇦🇮🇹🇪🇺', 'id': '1471947009993187333'}]",,,,
4,1598098453615489024,1598098453615489024,2022-12-01 00:35:37 W. Europe Standard Time,2022-12-01,00:35:37,100,1594996685284982785,liceugh,lice,,"Un consistente 89% di chi è militante di sinistra universitaria è di fisici, matematici e chimici ;quelli di studi umanistici sono con gli ingegneri ad azione universitaria? #fasciumanistici?",it,[],[],[],0,0,2,['fasciumanistici'],[],https://twitter.com/liceugh/status/1598098453615489024,False,,0,,,,,,,,[],,,,
5,1598098092166742016,1598098092166742016,2022-12-01 00:34:11 W. Europe Standard Time,2022-12-01,00:34:11,100,1272359124,giasoricci,giaso ricci,,SEcondo me: 1) L'azione penale è inconsistente 2) C'era però il pericolo delle richieste d'arresto 3) Le dimissioni servono per scongiurare pericolo di reiterazione del reato e pericolo di inquinamento probatorio 4) Ora il pm non può più chiedere l'arresto. #LineaNotte,it,[],[],[],0,0,1,['lineanotte'],[],https://twitter.com/giasoricci/status/1598098092166742016,False,,0,,,,,,,,[],,,,
6,1598097143017148418,1598097099400224768,2022-12-01 00:30:24 W. Europe Standard Time,2022-12-01,00:30:24,100,1597227089924657153,barbus_04,Barbus,,"Bravi loro. Hanno tutte le caratteristiche di chi sporca le partite e fa perdere la pazienza, chiudendosi e difendendo. Qualità in avanti è poca, ma fin qui hanno fatto funzionare ogni azione. Gli ottavi sono oltre le attese migliori, ma bello così dopo anni duri.  (18/fine)",it,[],[],[],1,0,0,[],[],https://twitter.com/Barbus_04/status/1598097143017148418,False,,0,,,,,,,,[],,,,
7,1598096857104027648,1598096857104027648,2022-12-01 00:29:16 W. Europe Standard Time,2022-12-01,00:29:16,100,1323258307277168641,jjungk16k,sorby,,boh io parlo di gab tipo sempre in ogni mio discorso c’entra gab in ogni mia azione gab c’entra sempre basta,it,[],[],[],0,0,0,[],[],https://twitter.com/jjungk16k/status/1598096857104027648,False,,0,,,,,,,,[],,,,
8,1598096799277121536,1595097195422044160,2022-12-01 00:29:02 W. Europe Standard Time,2022-12-01,00:29:02,100,4852791159,francesco201623,Franz,,@EricDelGallo @mara_carfagna @Azione_it infatti per la scienza l'omosess era una malattia psichica poi improvvisamente non più considerata tale.  per la scienza gli atti omosex sono atti contronatura,it,[],[],[],1,0,0,[],[],https://twitter.com/Francesco201623/status/1598096799277121536,False,,0,,,,,,,,"[{'screen_name': 'EricDelGallo', 'name': 'Eric Del Gallo', 'id': '1564324599919157251'}, {'screen_name': 'mara_carfagna', 'name': 'Mara Carfagna', 'id': '104485125'}, {'screen_name': 'Azione_it', 'name': 'Azione', 'id': '1001344387102728194'}]",,,,
9,1598096522406555648,1598096522406555648,2022-12-01 00:27:56 W. Europe Standard Time,2022-12-01,00:27:56,100,604628522,abianchibg,antonio bianchi,,"Se l'atlantismo è la nuova religione e nella sua chiesa si trovano uniti e oranti destra, pd e azione-italia viva a quale differenza potrà fare appello la ricostruzione di un campo progressista?   Miope e tragico invio di armi come unica strategia politica.",it,[],[],[],0,0,0,[],[],https://twitter.com/abianchibg/status/1598096522406555648,False,,0,,,,,,,,[],,,,
